N,P,K,temperature,humidity,ph,rainfall,label
19,62,23,21.87551937,64.32063476,6.987947168,55.8276125,lentil
79,46,38,24.37921802,73.80879377,6.779276429,174.2739896,jute
94,18,39,26.83076454,91.9068232,6.172579146,19.3174681,muskmelon
96,79,41,25.44436662,75.55769662,6.425681133,115.2281407,banana
108,20,32,24.53255188,61.53728855,7.033079508,183.726641,coffee
15,66,15,23.36189797,57.34263594,5.281854706,152.761791,pigeonpeas
22,27,32,30.83856684,50.39317595,5.100539795,105.9959321,mango
108,19,57,26.79203875,91.31135403,5.990128959,22.0376445,muskmelon
20,70,25,25.12152254,67.00184145,6.972687356,41.1321749,lentil
27,142,196,18.94726158,95.69000172,5.658823644,132.5416227,apple
80,45,32,15.84342681,59.82070268,6.627313571,72.9228891,wheat
54,65,54,33.5026333,91.30609717,6.527074127,164.0655204,papaya
20,53,20,16.56213917,25.18781814,5.71399121,98.7492852,kidneybeans
93,50,40,17.65972124,52.18154101,6.733250914,62.8824331,wheat
90,55,18,18.84283812,58.85236874,6.232168787,79.0015476,maize
96,16,49,24.53759739,96.48481468,6.410331408,26.2150107,muskmelon
20,13,5,20.52125719,95.575698,7.285004749,112.9160567,orange
20,23,30,27.88820871,51.65440116,5.950058688,71.0751723,mango
111,22,52,26.24037129,97.96118334,6.267257276,22.3243111,muskmelon
22,25,9,22.7866141,89.78582875,7.054375349,115.5232595,orange
15,57,11,25.69742507,43.15935701,5.885228589,139.8987864,pigeonpeas
44,69,27,29.0878166,67.88631184,6.664726121,59.7503931,blackgram
89,50,12,15.69788248,65.74404381,6.13582206,73.2766511,maize
24,52,24,28.18813968,82.32656734,6.281641469,47.6797023,mungbean
124,68,55,28.14403407,77.53601171,7.269366188,197.7237492,sugarcane
121,41,20,21.06865229,72.92379879,6.910023922,76.1612526,cotton
19,68,24,25.29216648,68.5062782,7.116921097,43.7695298,lentil
95,27,34,32.05811038,51.77756775,6.934948164,146.6791634,coffee
38,75,85,18.73852756,12.48250278,7.28502693,74.100846,chickpea
40,57,48,34.25322727,92.13669164,6.887022141,152.551602,papaya
89,79,60,28.28168572,77.71528404,6.071774834,120.7922652,banana
25,55,20,27.58883796,49.86826703,5.621227302,169.220751,pigeonpeas
20,67,16,22.001641,17.87331171,5.445711836,114.8231354,kidneybeans
67,42,46,27.04007301,78.54747341,6.9563206,181.1418852,jute
73,16,41,30.41198903,94.33222206,6.516667745,31.6050311,muskmelon
56,60,56,33.57745601,88.52865014,6.300061494,118.7273163,papaya
17,52,18,19.52278894,22.07365309,5.775285306,95.0618332,kidneybeans
121,51,13,24.81887706,78.89331291,6.834018318,84.58994,cotton
21,55,18,19.6477316,14.86350123,5.193589702,97.7910248,kidneybeans
13,15,12,21.60615638,90.60625677,7.013307639,89.0515108,orange
24,133,210,22.72525642,83.5618594,5.974194562,71.6536235,grapes
67,46,42,22.58448121,83.23645116,6.445083724,166.3062893,jute
77,40,20,20.378827,54.21777311,6.088622789,96.7737966,maize
106,51,51,18.00985104,57.43503272,6.443049413,71.0690796,wheat
101,87,52,27.44776805,76.83810218,6.041440507,126.584294,banana
23,17,28,26.5837555,93.5209972,5.723190573,191.9920419,coconut
23,55,20,24.43713778,73.34404041,6.441423605,57.4574931,lentil
86,48,36,16.09917431,61.6155656,6.434219522,77.7629359,barley
101,78,51,29.1472635,75.8939388,5.939890902,95.5985502,banana
141,74,75,30.72844746,78.12874035,6.961845125,214.641619,sugarcane
61,28,46,23.79856397,60.50043174,5.710646052,95.2874529,tobacco
54,25,46,21.28408896,79.30837867,5.132568219,272.3297087,tea
105,45,33,16.82073413,54.38281925,6.937185316,89.7744255,wheat
37,75,78,16.18534688,18.67608585,7.178608444,67.7561273,chickpea
19,65,16,25.45243884,42.95946747,5.725491889,133.6816048,pigeonpeas
26,23,26,26.69321977,46.80519126,5.303073062,114.7041819,mango
17,18,34,20.5606611,91.82857814,5.93338788,109.4101411,pomegranate
26,122,207,24.01094032,86.24083963,6.68991501,72.9241597,grapes
68,40,45,28.97380759,64.99835949,5.459491925,131.8758351,tobacco
21,47,24,29.94092527,55.06686015,6.516383535,57.2585688,mothbeans
113,50,40,13.38195555,56.76302437,6.627605529,70.0502782,wheat
15,43,24,26.37237272,85.72187257,6.767962825,58.383332,mungbean
42,68,77,19.61851726,20.69698582,6.842301277,74.0302797,chickpea
104,54,21,21.1861132,78.23260429,6.833265915,97.0459209,cotton
108,52,16,20.76439877,81.52311229,6.55477756,83.2129147,cotton
97,19,47,21.7868458,91.99833562,6.84536352,40.6618984,watermelon
76,33,30,12.95604603,53.77991698,6.483916427,94.8531392,barley
18,21,11,20.27301279,91.90638953,7.005405062,115.6715642,orange
76,41,35,27.60518079,80.55064776,6.53482388,184.1744062,jute
90,28,31,22.64671011,62.64045305,6.268855659,148.7501847,coffee
101,52,34,17.90004116,57.0873946,6.784734929,71.307378,wheat
20,62,20,29.37928529,49.72810172,5.681373391,165.6328587,pigeonpeas
15,45,19,25.66911695,60.35330995,6.102415588,62.7688274,mothbeans
37,68,77,19.87791436,12.41067776,6.851720941,81.8087111,chickpea
22,68,19,22.58651364,73.70691828,7.752778118,42.7713222,lentil
87,93,49,29.23459166,81.37090139,6.037025966,110.8372074,banana
93,19,54,28.90245064,95.550481,6.105489783,32.3361206,muskmelon
91,21,53,24.11391196,83.08202813,6.574143886,54.7054784,watermelon
41,71,83,17.04974944,15.40101884,7.491970887,87.1523658,chickpea
98,12,48,26.78076633,87.30082006,6.62516643,51.3981895,watermelon
49,35,49,22.46458945,69.35590357,5.941931624,125.1581857,tobacco
43,71,11,28.1731224,69.74850192,7.182340501,56.0348495,blackgram
21,61,20,20.97826111,21.22068255,5.699817455,119.3595254,kidneybeans
126,47,21,23.14848879,81.8019829,6.721472513,85.5594145,cotton
50,20,35,19.64022292,78.8161185,5.038377909,245.9860098,tea
139,54,58,24.28555689,74.86963455,6.929916543,191.7221012,sugarcane
113,38,46,15.63927927,57.68756396,6.541790999,98.5146573,wheat
91,40,21,15.91829847,55.21482568,6.959581347,76.9618972,barley
106,42,50,13.93860765,62.09954573,6.401568485,72.5721344,wheat
75,46,45,27.54885685,79.31330538,7.029545463,181.4379046,jute
84,43,36,17.20906137,57.35805512,6.363129653,86.6779793,barley
47,27,41,19.83587733,83.59617656,4.735984562,244.0311849,tea
102,21,53,21.9938394,89.20779047,6.250484843,47.9282298,watermelon
78,45,17,22.73207211,55.59782228,5.729183121,77.3574113,maize
111,15,40,27.01502738,82.2614807,6.6976564,35.2391695,watermelon
24,41,23,31.36153143,84.99101519,6.454599345,48.9841494,mungbean
39,71,76,19.65829807,10,6.9940596,89.7925974,chickpea
45,63,18,30.57198563,70.8648385,6.942872213,87.5968398,blackgram
23,30,31,31.20840221,49.68703436,5.473810623,91.6318991,mango
19,15,34,27.65750222,93.41071939,6.05398023,176.941551,coconut
91,41,26,16.99811614,60.26295402,6.710752988,72.6629536,barley
22,27,35,31.25044901,47.85297229,5.736689251,101.5195763,mango
46,61,52,32.79904856,91.82782789,6.823165026,138.5339578,papaya
110,66,54,30.09928455,72.30849237,6.838381625,181.5128533,sugarcane
22,132,196,21.69999484,82.67461869,6.110485162,58.0960092,grapes
43,75,82,18.20676399,14.0406785,7.45504758,101.5634963,chickpea
17,44,17,26.81100456,46.60176076,6.162739971,45.365437,mothbeans
84,46,40,24.6298047,84.84851682,6.328123596,185.9411261,jute
53,58,57,32.03176301,94.86580771,6.688377132,132.8747385,papaya
24,137,176,24.79007663,80.06775579,6.036698253,85.1222063,grapes
134,41,22,23.82659773,85.03047623,6.921816837,77.6507573,cotton
74,49,32,25.36994115,81.81102541,7.212198943,161.1252616,jute
31,76,15,24.04002761,68.76822141,7.135098142,48.5386901,lentil
93,96,49,24.1384498,80.51241766,5.695684503,114.0877226,banana
75,60,41,24.22735505,71.17882251,7.11692924,150.7862259,jute
14,77,16,25.06725285,57.72719297,6.842842443,47.3309956,lentil
14,21,12,24.18172334,90.61118146,6.955017784,92.8021782,orange
107,13,53,25.02854614,81.18424232,6.398240922,56.4905477,watermelon
19,64,13,25.29960451,39.8087717,5.622120983,168.1714126,pigeonpeas
25,74,22,25.0927979,63.20728736,6.46495105,43.3916898,lentil
52,41,49,24.56531545,73.35436855,5.82372237,104.7559212,tobacco
25,12,11,20.52645973,87.75419842,7.065560213,122.1136615,orange
93,78,38,26.09538736,70.30448269,5.424829153,113.1249759,banana
34,72,14,26.78247021,66.83680175,7.580853274,64.474069,blackgram
29,133,198,22.99116303,97.10951783,5.490492736,91.5634944,apple
13,24,33,28.49142115,51.46778966,5.293025459,100.5971598,mango
21,16,33,22.48730355,89.38537001,6.40941876,126.2909397,pomegranate
119,39,18,25.68356155,75.79511988,6.040469205,77.7289399,cotton
41,63,21,30.09317945,70.78759803,7.389844104,72.9127402,blackgram
111,71,67,32.6251226,79.29863294,6.74289719,165.4797876,sugarcane
106,18,48,26.3228284,89.33995723,6.533704334,30.1449025,muskmelon
89,19,44,26.332625,86.85036517,6.068548318,45.5794828,watermelon
43,64,19,27.88767086,65.74380367,7.562032347,77.684988,blackgram
18,142,198,24.34096123,77.71257107,5.611560308,77.1788966,grapes
85,47,15,18.62587582,72.10092469,6.37763417,76.5199708,maize
81,41,23,10.3906176,54.72378943,7.131458676,73.3427547,barley
24,17,36,26.47068633,100,6.087700204,157.8568489,coconut
91,48,43,16.14320556,62.31370478,6.400672665,64.9769329,wheat
20,15,37,20.09317178,84.61307048,6.300972942,115.793949,pomegranate
126,66,58,29.03903156,77.17693203,7.18168595,158.3851895,sugarcane
12,29,33,29.8469792,37.04478854,5.536126666,99.7016481,mango
110,17,40,25.76562708,91.44246274,6.477499746,23.7170576,muskmelon
14,14,10,21.84186532,90.26262767,6.855749863,118.354016,orange
104,27,27,20.90097097,59.86766842,7.236630345,148.5437047,coffee
83,22,35,24.44622129,54.64139605,6.423751704,149.1197328,coffee
10,125,210,19.83643593,88.47836011,5.850515568,137.8148761,apple
15,21,8,24.90655095,91.76530802,6.447430668,120.7048112,orange
36,72,19,27.95749039,68.09203608,6.881763823,74.3818404,blackgram
54,32,47,27.71125133,67.89924527,6.156920104,149.9696273,tobacco
16,62,18,26.34038467,64.97479565,6.767034392,32.7950806,lentil
124,46,12,22.27854167,82.68955735,6.849996745,91.8098991,cotton
21,17,25,25.91123455,95.33276777,5.554701927,182.5139604,coconut
83,36,17,19.11073106,63.98697114,6.494001271,88.66181,maize
67,40,48,30.37074216,67.62438573,6.290750242,118.9818619,tobacco
22,132,186,22.76281506,94.16340609,5.670931475,129.2653136,apple
87,16,54,24.74490176,91.04461972,6.137206077,50.9032884,watermelon
18,17,23,24.3436279,95.59058371,6.121539974,178.4273656,coconut
19,28,33,29.3936421,57.46344284,5.61866292,94.7435925,mango
46,63,81,16.98021209,17.54651188,7.56756329,67.7298592,chickpea
21,16,8,24.0721753,87.73107522,6.708962722,105.2293068,orange
22,35,30,29.54399412,49.08551779,6.112462926,87.2484299,mango
22,14,32,27.39811939,93.19934937,5.920940625,167.2937281,coconut
20,16,9,22.42418671,89.0199239,6.695236352,93.3374894,orange
23,151,184,21.64451006,84.0556314,6.044895445,72.506301,grapes
69,50,47,24.36983614,79.03427774,7.140034767,184.1000414,jute
58,29,46,20.62061301,85.39833812,4.556286007,300,tea
15,49,24,17.40790261,20.28527645,5.925867324,97.6206708,kidneybeans
104,59,45,18.33675987,62.1182677,6.588680791,73.9008182,wheat
122,51,13,26.16302817,80.15016737,7.127541602,79.2977964,cotton
16,58,22,21.09547796,18.17784821,5.446188098,112.8827845,kidneybeans
18,44,20,26.81770634,86.3147294,6.538791223,51.7481888,mungbean
79,36,35,9.07278657,55.87576332,6.945494121,67.0590569,barley
45,65,52,29.91012531,90.38208496,6.815914796,154.5664633,papaya
59,47,46,23.51374076,69.9125623,5.855692819,127.2878882,tobacco
93,18,59,24.61819242,87.87903177,6.176681761,43.348509,watermelon
45,67,46,31.38724614,92.22708482,6.905676924,139.8752712,papaya
20,48,19,27.45696436,47.56918948,5.531075677,135.8015322,pigeonpeas
83,17,40,27.86273191,87.89505488,6.896819,28.5568136,muskmelon
17,17,10,22.95965407,91.19406274,6.449092065,104.8067134,orange
72,36,23,13.80663785,55.61350522,5.986729051,77.0022191,barley
52,63,51,32.35186365,93.77432646,6.904066108,146.6110535,papaya
64,37,49,25.22781217,68.4307978,6.249554414,134.6550313,tobacco
118,61,67,31.14062372,65.82137384,7.006490564,228.7273607,sugarcane
20,22,18,31.87311961,54.51967421,4.991120269,82.8832315,mango
51,32,44,20.01161995,83.13537827,5.192500518,279.1398724,tea
34,64,71,17.10218323,15.78166893,7.329026476,63.8525014,chickpea
29,73,66,18.4945429,19.65973848,6.86463211,70.757316,chickpea
19,17,30,26.5580608,96.8425001,6.127252313,164.389977,coconut
21,14,27,25.36837943,94.76869487,6.002345592,180.533816,coconut
110,77,57,27.39519921,88.30104349,5.693243655,124.8315656,banana
25,130,189,17.06215372,92.31031439,6.41051901,116.3283015,apple
131,47,18,22.09763126,78.63271272,6.497921792,80.4782532,cotton
22,59,23,27.80147451,45.86700182,5.662584553,147.7766567,pigeonpeas
94,79,44,26.11141348,81.50920197,6.127096585,92.9340161,banana
18,53,19,26.05762026,93.70928152,6.152506676,42.0900902,mungbean
26,45,23,29.6879028,83.86525512,7.094903451,24.730714,mungbean
20,59,26,23.79446508,64.27077784,6.610381137,45.1915711,lentil
16,59,18,22.07705637,64.74143605,7.106329155,52.9624232,lentil
13,52,16,26.03010775,52.43087614,6.629891878,53.3113925,mothbeans
48,35,38,21.86204592,81.54574974,4.988829563,240.5653371,tea
95,16,54,26.83690889,80.01713049,6.513733528,45.3233612,watermelon
20,50,16,32.27064225,51.31727539,6.407535222,49.2260009,mothbeans
99,48,34,16.61729067,59.66931721,6.857269054,106.0454261,wheat
133,58,65,31.71714478,69.7387889,7.336489392,194.3369623,sugarcane
153,62,55,28.98256408,78.05601987,6.869136363,188.1721054,sugarcane
68,52,18,23.51378413,65.32203761,6.371283708,75.2271661,maize
47,66,87,17.03957113,17.80655236,7.362804657,79.5495588,chickpea
42,71,17,30.00514955,63.35555252,7.315798281,69.6969316,blackgram
62,57,45,33.49216723,89.59315992,7.144588231,137.7517294,papaya
108,23,42,21.24015123,92.4838607,6.597403544,44.0536581,watermelon
94,88,43,28.05960836,85.76627448,5.15850665,94.4372569,banana
17,15,34,27.42818749,91.26278366,5.951954278,182.7063476,coconut
17,53,15,20.86708322,20.10970029,5.195409365,110.7364538,kidneybeans
20,135,197,23.38341499,91.74884612,5.620113468,108.2776417,apple
21,70,15,21.66558103,66.40791703,6.84544198,62.2577271,lentil
22,18,38,28.90084768,93.26928903,5.630475599,184.8383834,coconut
55,61,50,33.77474296,92.96955645,7.085145058,161.4247838,papaya
25,126,196,21.01130125,71.75066536,5.952243059,93.1261542,grapes
14,16,46,21.029018,86.29159261,6.776301508,115.7720075,pomegranate
45,60,41,31.9079164,88.7236364,6.740601504,156.9167106,papaya
16,17,29,25.646156,96.83502887,6.209299857,193.6256024,coconut
100,41,21,27.43181526,79.60989847,6.898343322,89.5247816,cotton
114,61,57,27.94458598,72.84957887,6.429865462,228.3891136,sugarcane
105,12,56,25.52250106,83.52289144,6.535847117,36.7901181,watermelon
23,16,27,27.15160912,92.96851487,6.19253592,172.0588524,coconut
38,62,22,27.15902242,69.25018198,7.162355971,67.5495552,blackgram
93,82,53,25.54851237,80.74706706,5.67338512,96.6617864,banana
105,15,51,25.58844826,84.0623688,6.304058584,45.4756716,watermelon
43,34,41,23.62756435,81.93811344,4.826404915,244.6601689,tea
19,126,210,24.09346714,81.0442716,5.908293897,65.0824185,grapes
30,24,30,34.08421991,60.03046444,6.318451073,109.5003948,mango
17,63,19,23.52108981,63.63433928,7.304797178,57.3041303,lentil
56,28,37,23.26560939,88.38958917,5.128937961,233.6307556,tea
122,45,22,23.87285292,74.19628844,6.822672912,90.4886414,cotton
16,49,22,24.25026869,55.61010318,6.33703955,50.4575513,mothbeans
17,48,17,25.88370714,47.11484184,6.968706353,59.111902,mothbeans
15,49,14,29.20746603,87.51231479,6.201638678,60.3985489,mungbean
17,138,204,23.38547033,88.22639553,6.082845063,120.0850647,apple
30,142,193,25.56203272,82.27142204,6.213193419,73.8473282,grapes
53,58,44,35.11562836,90.2326636,6.41932111,139.3312319,papaya
22,55,14,24.40454325,40.68944772,6.00287579,127.2813974,pigeonpeas
16,114,202,22.58635138,91.6338286,5.785537903,111.0876532,apple
83,36,31,12.69854194,64.0651538,6.228929004,82.3228383,barley
23,16,13,19.25319422,93.55970642,7.560645352,115.0364673,orange
29,72,85,19.66032274,18.11852675,7.366056794,90.323894,chickpea
96,69,71,26.0353859,78.70593673,6.835367805,198.537854,sugarcane
84,53,22,27.03388574,66.22049222,6.282173326,66.7219304,maize
28,22,30,28.9431419,96.93612785,6.310589467,155.7015308,coconut
85,47,16,23.08802882,61.29250875,6.096873044,86.4575328,maize
97,79,33,26.89141027,79.07626188,6.108861909,126.1874731,banana
46,56,53,32.68450603,90.07499954,7.199605575,129.1574524,papaya
22,134,207,24.29043117,84.22241786,6.02239517,67.0266158,grapes
45,25,37,21.14772687,86.77434614,4.731902272,242.0043431,tea
96,16,51,25.17178601,76.12279851,6.442550092,44.1887485,watermelon
57,29,33,20.02864251,76.04855319,4.77496278,259.7204728,tea
61,40,43,26.39352139,70.52886526,6.170584696,139.1986551,tobacco
81,42,36,25.20583478,70.74382374,7.202032566,182.9514413,jute
21,57,13,26.56117536,49.17464063,5.583725733,125.0192304,pigeonpeas
107,77,53,28.9451089,82.48723985,5.428932584,95.2743539,banana
23,14,34,27.61459904,97.43858636,6.088888653,158.4200998,coconut
117,77,51,26.96715421,84.75357309,6.658079728,97.6295747,banana
19,25,31,32.63147443,54.30236744,5.525076768,92.9945394,mango
24,15,31,27.0251848,95.2930283,5.668097065,175.4902035,coconut
12,15,9,21.20464061,88.44790833,6.880030281,113.231537,orange
23,17,43,29.23914982,94.61624723,5.613337868,142.8710736,coconut
40,68,18,26.2114045,67.56760685,7.676667368,72.0921258,blackgram
17,55,21,26.8778983,51.74583164,6.993606486,50.118681,mothbeans
19,29,33,29.42802108,43.34383523,5.149138388,101.0958959,mango
104,87,57,27.39304234,82.83601503,5.873079292,121.2814066,banana
81,41,43,23.14172732,75.46391926,6.595968527,164.455731,jute
114,44,16,20.08532282,77.32742781,6.858013836,66.5182295,cotton
111,69,46,27.75442375,86.26209612,5.880274922,97.3376057,banana
102,98,55,26.34795294,84.80485569,5.777577388,79.5425056,banana
79,36,22,9.76390618,57.47527938,6.570699668,63.2406234,barley
15,39,17,29.61547911,60.90169885,6.774970284,60.4594183,mothbeans
16,17,13,23.1723316,90.76275855,7.077159691,107.1120179,orange
20,45,15,26.08414432,81.03738369,6.613983492,63.6154327,mungbean
100,25,29,25.36058976,53.92565926,6.357121237,186.8891909,coffee
24,24,39,32.96353097,48.37584308,4.950178286,122.4913109,mango
18,121,210,26.42122675,81.58220313,5.957794569,69.7005216,grapes
104,15,49,29.4793063,86.27193174,6.729575581,24.3634026,muskmelon
21,62,24,25.66990816,43.7212871,5.34422352,152.7437185,pigeonpeas
75,39,45,23.32581973,79.76511829,6.833960952,178.5929875,jute
47,51,43,24.19561824,67.87007586,6.478172034,105.1273133,tobacco
112,87,43,25.95095947,81.95749824,5.533361657,112.5559812,banana
80,41,28,14.28229449,53.83245227,6.725203057,62.1075341,barley
14,18,29,20.81608643,90.04807585,6.638380115,118.683467,pomegranate
81,51,16,23.69823455,61.44931697,5.56559192,79.9131871,maize
99,90,50,27.30060352,78.54555115,5.882916313,107.6936212,banana
91,16,53,28.31394592,90.24040619,6.456054101,27.573049,muskmelon
22,19,24,28.08672038,93.01212872,6.071179601,159.7348169,coconut
21,61,16,22.28179145,61.37733865,6.802895174,42.8676216,lentil
84,44,24,20.073938,70.71680765,6.255457596,88.0263383,maize
71,54,46,24.06685186,77.48531901,5.91456004,148.3315461,jute
31,69,27,26.34128188,63.57744848,6.342962791,64.9906471,blackgram
17,55,25,27.06173857,82.98734592,6.395918247,42.9632461,mungbean
19,44,18,28.06028132,85.44792773,6.562990257,45.814782,mungbean
15,16,37,19.39694482,88.95844051,6.631240666,94.3539741,pomegranate
94,19,24,25.0421855,52.34466382,6.779816761,140.8054234,coffee
105,19,47,28.24709539,97.8624723,6.273563324,18.7054621,muskmelon
24,130,210,25.3747721,92.35825457,6.144908293,72.2579632,grapes
20,43,18,27.8968265,49.77154691,5.971056205,144.1876303,pigeonpeas
21,120,196,22.38393143,85.11864213,6.327577187,82.9568381,grapes
57,35,63,25.60517668,64.59609968,6.215980887,136.5370367,tobacco
110,77,58,31.59779625,78.54864576,5.766349244,121.4406137,banana
18,49,25,27.84124772,54.07231634,6.471084609,61.8989583,mothbeans
53,61,51,33.16255684,91.88632075,7.416511598,159.7638497,papaya
27,122,203,24.95039526,84.00437668,6.047395404,79.0104609,grapes
10,63,26,20.2333235,16.87557579,5.546061826,126.2389568,kidneybeans
92,40,26,15.90032738,59.66983613,6.72434315,71.7871512,barley
101,80,46,25.90628212,79.86898692,5.736972569,95.4458506,banana
22,17,28,31.28788818,96.90175707,5.292457224,178.7290863,coconut
17,57,22,30.2437475,45.40082927,5.300265066,159.4712791,pigeonpeas
13,38,20,25.34968569,93.42034656,6.081543066,41.5985976,mungbean
108,13,52,27.46471782,94.54031233,5.868193145,23.5045285,muskmelon
18,17,40,19.97647288,83.68575148,7.012653373,108.8639,pomegranate
18,65,16,24.27349301,63.38009575,7.050670416,32.0214351,lentil
12,57,21,27.91444962,54.76379515,6.059467618,145.7168756,pigeonpeas
23,16,33,30.04605971,94.29753988,5.829758913,206.5842563,coconut
35,68,95,16.27362058,23.12040166,7.901326991,79.0268885,chickpea
49,26,35,21.66543866,76.66740797,4.950532807,258.3307634,tea
44,41,32,18.40379219,87.2569063,5.14265325,224.3508796,tea
47,43,48,26.39218681,75.45619412,5.46464228,114.5059879,tobacco
108,64,51,28.54173039,74.08565502,6.243126213,108.0619569,banana
66,43,17,23.66469456,65.94315541,6.682420174,72.5727513,maize
43,61,51,34.91567926,89.62735462,6.710202429,121.5246731,papaya
112,49,40,17.84882197,70.74629965,7.103330172,88.4135744,wheat
119,66,68,31.76897955,82.71301139,6.822440774,172.4873182,sugarcane
111,46,20,24.29868382,74.35577268,7.040946423,82.3962752,cotton
84,43,27,18.46991396,55.4687696,7.121869708,74.4230216,barley
83,47,19,21.42881864,68.33532736,5.736483078,80.6402559,maize
15,44,12,30.01423565,59.3551505,6.401877971,49.6164051,mothbeans
25,61,23,27.01879071,53.28144242,5.819258327,150.2013073,pigeonpeas
108,15,41,26.15106802,96.68866631,6.33150173,22.7830801,muskmelon
27,70,13,28.9854886,63.44146204,7.298520984,70.2818729,blackgram
96,59,17,20.55616434,68.48619023,6.095742517,71.1213374,maize
39,60,70,15.98936975,14.83049468,7.409981874,72.0428234,chickpea
94,75,51,25.04325444,81.63301102,5.389224919,116.3498676,banana
57,53,53,32.44098507,91.52508357,6.644843832,129.3149034,papaya
75,46,22,20.47249719,68.9817001,6.199513485,82.8739826,maize
122,56,19,25.18227224,79.57211412,7.382673678,62.5277833,cotton
26,17,37,24.23979708,89.88985268,5.88333569,182.681309,coconut
88,47,44,27.44771184,81.35182222,6.522327747,192.5628408,jute
49,55,75,13.74633302,17.09486592,7.381505075,95.9079574,chickpea
17,17,33,32.47368779,48.59336221,5.720097215,101.1912706,mango
101,76,47,26.35930538,81.69666379,6.056850646,97.1156,banana
50,37,33,21.78795045,78.79091266,4.899073252,229.9222292,tea
88,16,49,26.19758878,87.67336195,6.31645655,51.6559645,watermelon
17,70,28,23.66235427,20.22807453,5.165365475,76.8835308,kidneybeans
45,41,41,19.32975099,88.6116522,5.415555517,249.1743684,tea
21,63,17,25.89188192,65.99028463,6.28969324,37.1885957,lentil
18,70,14,25.02069807,44.56697734,5.446293207,145.981519,pigeonpeas
17,50,26,29.99105338,52.59272006,6.702647254,56.6201356,mothbeans
77,51,14,19.31026543,59.38402475,6.813696364,91.3641148,maize
18,19,36,26.85597976,98.01059869,6.008490808,162.0976049,coconut
94,18,52,26.58474821,89.86347841,6.372333658,19.5167889,muskmelon
17,21,39,22.00618074,89.04375505,6.091056445,105.5198712,pomegranate
17,128,188,23.63834902,87.36180178,5.531206883,70.1502608,grapes
80,45,39,22.57967811,86.36560147,6.963014256,192.3548059,jute
113,22,50,30.02292607,96.02442775,6.214378942,21.5734708,muskmelon
95,39,30,22.0016376,83.59343827,7.037433016,165.7734017,jute
105,25,30,24.37061834,58.64684003,6.085778268,128.725091,coffee
41,67,16,28.00624775,65.36943468,7.83196234,71.0124248,blackgram
88,49,16,24.40233045,68.23452262,5.994667879,69.0664159,maize
90,19,56,29.3904058,92.85125307,6.153031665,19.7657452,muskmelon
76,58,19,22.84689541,64.35800867,6.179514138,81.8389164,maize
32,64,22,32.65329416,67.08723517,7.450616838,65.5469251,blackgram
72,47,53,24.36843783,55.0339447,6.074290006,124.9725686,tobacco
97,28,35,24.41909217,63.362709,7.228628049,180.9489547,coffee
19,140,191,23.4416426,89.36967866,6.328010071,92.0283619,apple
15,19,49,18.39682403,84.44094455,6.362533934,107.1883736,pomegranate
112,44,44,19.05151869,54.10333029,7.29501208,82.7783418,wheat
67,42,33,27.67331472,86.19455718,6.796064973,196.983309,jute
16,13,44,18.23880259,88.69153368,6.322713854,106.1643986,pomegranate
16,11,11,18.33771024,88.31466851,6.377323597,108.9671637,orange
46,36,49,24.63379832,72.02564416,5.735540845,128.9115023,tobacco
20,20,46,19.29522647,91.42609683,6.589736265,101.3098619,pomegranate
22,63,19,17.68600709,18.27170081,6.045704592,99.1844572,kidneybeans
38,62,78,15.18656113,16.77128295,7.749064082,73.8891494,chickpea
58,26,36,25.24198713,85.91139026,4.52297726,235.8685315,tea
143,57,52,32.76677606,68.90151588,6.638761069,262.3536226,sugarcane
93,16,46,20.58886789,88.58826479,6.81871876,56.2121759,watermelon
50,62,41,33.960521,88.83467697,6.946834834,127.5602348,papaya
17,66,20,25.94046459,52.02427969,5.450257013,151.4302541,pigeonpeas
102,18,54,24.33738323,82.55105306,6.228712368,44.3967158,watermelon
95,27,30,20.56481784,52.15911086,6.470937476,171.1530572,coffee
122,46,20,19.23138642,82.98060346,6.840249925,84.2834205,cotton
18,17,38,22.49322273,90.97673345,7.082747628,96.7733043,pomegranate
117,64,65,25.20662778,72.11549438,6.800883367,185.2594128,sugarcane
100,26,33,23.78547717,56.99899373,7.219768385,182.6262775,coffee
20,56,23,26.879691,43.63607523,5.423954331,127.8425338,pigeonpeas
24,60,18,29.09011229,48.60395116,5.474993196,167.3249634,pigeonpeas
20,65,13,28.3552742,47.96162968,5.955578721,163.723017,pigeonpeas
18,66,21,26.90428214,49.25501772,5.753824251,127.2500618,pigeonpeas
25,46,18,26.67233379,84.03574711,6.569789994,52.4290193,mungbean
79,45,22,22.46864846,65.26228693,6.433948592,80.4986921,maize
20,53,21,26.87230334,75.69831938,6.62880633,56.223672,mungbean
45,76,30,29.50102841,61.68453913,7.235862298,65.3378705,blackgram
84,47,21,19.06449426,63.22032541,6.694363282,85.8198656,maize
76,39,37,24.40235982,78.56702249,6.534321624,155.2514143,jute
102,84,47,26.02478755,78.26976725,6.018335643,98.9481862,banana
56,37,53,21.10141055,63.68911702,6.085789639,134.3441605,tobacco
116,49,19,23.56568239,80.23348116,6.618842321,76.5679407,cotton
80,55,24,20.28753205,69.00590882,6.429620647,97.8809524,maize
57,59,47,31.014268,87.66438421,6.899880902,150.6696779,papaya
22,68,20,26.61368955,38.10807542,5.707855545,151.0693089,pigeonpeas
25,12,28,27.0104874,95.14094178,5.764980359,187.4569986,coconut
